linkid,Average_Daily_SeniorPopulation_Travelling,IDRoute
80272658,422.16585699999996,"[nan, nan]"
80272677,466.40615,[nan]
80272678,220.647248,"[nan, nan]"
80272687,165.110186,[nan]
80272691,710.3200340000001,"[nan, nan, nan]"
80272696,82.555093,[nan]
80272700,497.010866,"[nan, nan]"
80272711,589.739715,[nan]
80272714,233.203075,[nan]
80272717,313.70935299999996,"[nan, nan]"
80272718,630.7099750000001,"[nan, nan, nan, nan]"
80272719,2400.4851759999997,"[7.0, 37.0, 7.0, 37.0, 7.0, 37.0, 7.0, 37.0, 7.0, 37.0]"
80272723,115.57713,[nan]
80272742,128.419033,[nan]
80272743,333.56141,"[nan, nan]"
80272744,128.419033,[nan]
80272757,763.431921,"[nan, nan, nan]"
80272770,115.57713,[nan]
80272771,254.015671,"[nan, nan]"
80272777,809.8994579999999,"[nan, nan, nan, nan, nan, nan, nan, nan]"
80272801,77.05142,[nan]
80272815,217.656203,[nan]
80272818,128.419033,[nan]
80272824,812.75072,[nan]
80272830,360.249537,"[nan, nan]"
80272836,398.599338,"[nan, nan]"
80272862,1010.882943,[nan]
80272863,128.419033,[nan]
80272880,128.419033,[nan]
80272890,466.894914,[nan]
80272897,2685.082124,"[nan, nan, nan, nan, nan]"
80272899,491.661442,"[nan, nan]"
80272919,220.647248,"[nan, nan]"
80272930,807.794555,"[nan, nan]"
80272934,115.57713,[nan]
80272936,511.84157600000003,"[nan, nan]"
80272939,1188.518316,"[7.0, 37.0, 7.0, 37.0, 7.0, 37.0, 7.0, 37.0]"
80272942,115.57713,[nan]
80273007,77.05142,[nan]
80273013,231.15426,[nan]
80273014,462.30852,"[nan, nan]"
80273015,231.15426,[nan]
80273020,306.07903600000003,"[nan, nan]"
80273021,165.110186,[nan]
80273036,306.07903500000003,"[9.0, 46.0, 49.0]"
80273041,1059.262944,"[nan, nan]"
80273042,96.314275,[nan]
80273044,544.140507,"[9.0, 46.0, 49.0]"
80273045,165.110186,[nan]
80273049,176.261979,"[nan, nan]"
80273053,96.314275,[nan]
80273063,321.047583,[43.0]
80273069,148.401957,[nan]
80273073,96.314275,[nan]
80273089,940.5364290000001,"[9.0, 46.0, 49.0, 9.0, 46.0, 49.0]"
80273096,422.79858,"[nan, nan]"
80273098,96.314275,[nan]
80273105,408.105381,[nan]
80273111,612.1580700000001,"[9.0, 46.0, 49.0, 9.0, 46.0, 49.0]"
80273116,544.140508,[nan]
80273117,136.035127,[nan]
80273118,1230.02391,"[9.0, 46.0, 49.0, 9.0, 46.0, 49.0]"
80273128,408.105381,[nan]
80273138,31.790566,[nan]
80273140,1298.517123,"[9.0, 46.0, 49.0]"
80273142,816.2107619999999,"[46.0, 49.0, 46.0, 49.0]"
80273147,445.205871,"[9.0, 46.0, 49.0]"
80273167,125.570887,[nan]
80273186,379.556217,"[40.0, 40.0]"
80273199,408.105381,[nan]
80273200,3233.450328,"[9.0, 46.0, 49.0, 9.0, 46.0, 49.0, 9.0, 46.0, 49.0]"
80273202,3803.684295000001,"[9.0, 46.0, 49.0, 9.0, 46.0, 49.0, 9.0, 46.0, 49.0, 9.0, 46.0, 49.0, 9.0, 46.0, 49.0]"
80273207,102.026345,[nan]
80273208,204.052691,[nan]
80273215,88.905485,[nan]
80273231,108.828102,[nan]
80273248,187.62521099999998,"[nan, nan]"
80273254,181.380169,[nan]
80273263,288.942825,[nan]
80273270,317.415296,"[nan, nan]"
80273285,1632.421525,[nan]
80273300,544.140508,[nan]
80273301,108.828102,[nan]
80273307,1797.531711,"[nan, nan]"
80273357,181.380169,[nan]
80273372,181.380169,[nan]
80273384,388.38719100000003,"[nan, nan]"
80273390,144.471413,[nan]
80273392,288.942825,[nan]
80273419,23.875486,[nan]
80273422,263.93526199999997,"[nan, nan]"
80273429,283.939486,"[nan, nan, nan]"
80273437,72.235706,[nan]
80273441,88.905485,[nan]
80273442,88.905485,[nan]
80273443,88.905485,[nan]
80273451,306.07903600000003,"[nan, nan]"
80273453,108.828102,[nan]
80273464,96.314275,[nan]
80273478,922.4552500000001,"[nan, nan, nan, nan]"
80273490,283.939486,[nan]
80273492,254.01567,[nan]
80273493,1376.2308600000001,"[nan, nan, nan, nan]"
80273519,9477.429376,"[9.0, 43.0, 82.0, 84.0, 9.0, 43.0, 82.0, 84.0, 9.0, 43.0, 82.0, 84.0, 9.0, 43.0, 82.0, 84.0]"
80273622,664.650224,[nan]
80273639,388.671792,[nan]
80273653,408.965229,[nan]
80273769,221.88516199999998,"[nan, nan]"
80274308,417.361858,[nan]
80274309,417.361858,[nan]
80274314,115.57713,[nan]
80274334,1248.27534,"[nan, nan]"
80274340,115.57713,[nan]
80274373,346.73139,[nan]
80274406,96.314275,[nan]
80274424,82.555093,[nan]
80274428,128.419033,[nan]
80274431,88.905485,[nan]
80274440,144.471413,[nan]
80274453,165.110186,[nan]
80274454,96.314275,[nan]
80274459,288.942825,[nan]
80274465,96.314275,[nan]
80274488,116.601537,[nan]
80274527,128.419033,[nan]
80274541,105.070118,[nan]
80274544,88.905485,[nan]
80274550,187.625211,[nan]
80274554,96.314275,[nan]
80274558,417.361858,[nan]
80274564,344.30595999999997,"[nan, nan]"
80274589,408.105381,[nan]
80274600,598.554559,[nan]
80274604,260.048543,[nan]
80274611,288.942825,[nan]
80274627,680.175635,[nan]
80274677,1796.4328179999998,"[nan, nan, nan, nan]"
80274680,2135.638353,"[nan, nan, nan]"
80274682,1088.851642,[nan]
80274686,438.000632,[nan]
80274689,373.40444299999996,"[nan, nan]"
80274690,1457.0266800000002,"[nan, nan]"
80274691,280.687316,[nan]
80274692,270.0423,"[nan, nan]"
80274693,461.432936,"[nan, nan]"
80274694,505.42062400000003,"[nan, nan]"
80274695,260.048543,[nan]
80274697,27.548637,[nan]
80274702,3992.093182,"[nan, nan, nan]"
80274707,105.070118,[nan]
80274708,220.647248,"[nan, nan]"
80274711,587.141827,[nan]
80274713,143.125767,"[nan, nan]"
80274717,128.419033,[nan]
80274719,105.070118,[nan]
80274720,144.471413,[nan]
80274722,931.037992,[nan]
80274724,850.776096,[nan]
80274725,593.938029,[nan]
80274726,128.419033,[nan]
80274730,3076.054398,"[nan, nan]"
80274734,233.376898,"[nan, nan]"
80274736,2256.729964,"[nan, nan]"
80274740,115.57713,[nan]
80274741,630.600316,[nan]
80274742,405.895873,"[nan, nan]"
80274745,894.847173,"[nan, nan]"
80274750,260.048543,[nan]
80274753,375.625673,"[nan, nan]"
80274780,96.314275,[nan]
80274781,327.468535,"[nan, nan]"
80274782,231.15426,[nan]
80274787,231.15426,[nan]
80274800,1283.328098,"[nan, nan, nan, nan, nan]"
80274810,1502.755648,"[nan, nan, nan, nan]"
80274812,116.601537,[nan]
80274813,880.2469639999999,"[nan, nan, nan]"
80274819,619.380801,"[nan, nan]"
80274820,438.000631,"[nan, nan]"
80274823,231.15426,[nan]
80274825,1159.7587119999998,"[nan, nan, nan, nan]"
80274828,448.47877800000003,"[nan, nan]"
80274831,115.57713,[nan]
80274832,705.3168450000001,"[nan, nan, nan]"
80274833,326.484305,[nan]
80274837,313.709353,"[nan, nan, nan]"
80274840,88.905485,[nan]
80274841,198.132223,"[nan, nan]"
80274842,115.57713,[nan]
80274845,346.73139,[nan]
80274846,220.647248,"[nan, nan]"
80274848,115.57713,[nan]
80274850,204.482615,"[nan, nan]"
80274852,260.048543,[nan]
80274853,416.54166699999996,"[nan, nan]"
80274855,233.376898,"[nan, nan]"
80274857,612.645935,"[nan, nan, nan]"
80274859,115.57713,[nan]
80274860,198.132223,"[nan, nan]"
80274861,115.57713,[nan]
80274862,88.905485,[nan]
80274863,165.956905,[nan]
80274865,88.905485,[nan]
80274867,88.905485,[nan]
80274868,115.57713,[nan]
80274869,502.45858899999996,"[nan, nan, nan]"
80274871,387.647384,"[nan, nan]"
80274872,371.497918,[nan]
80274873,260.048543,[nan]
80274878,115.57713,[nan]
80274881,115.57713,[nan]
80274882,249.541531,[nan]
80274890,522.3197230000001,"[nan, nan]"
80274891,540.735859,"[nan, nan, nan]"
80274903,1297.208336,"[nan, nan, nan]"
80274904,115.57713,[nan]
80274906,115.57713,[nan]
80274912,493.42544,"[nan, nan]"
80274914,115.57713,[nan]
80274916,997.246817,"[nan, nan, nan]"
80274917,288.942825,[nan]
80274918,346.73139,"[nan, nan]"
80274919,88.905485,[nan]
80274920,88.905485,[nan]
80274922,619.621836,"[nan, nan]"
80274923,534.356601,"[nan, nan, nan]"
80274926,198.132223,"[nan, nan]"
80274927,783.715317,"[nan, nan]"
80274929,345.855806,"[nan, nan]"
80274930,870.986504,"[nan, nan]"
80274945,115.57713,[nan]
80274949,648.516119,[nan]
80274951,361.795931,[nan]
80274953,404.519956,"[nan, nan]"
80274954,576.092787,"[nan, nan]"
80274955,592.145167,"[nan, nan]"
80274956,1120.625634,"[nan, nan, nan, nan]"
80274958,144.471413,[nan]
80274959,454.053011,"[nan, nan]"
80274960,536.842846,"[nan, nan, nan]"
80274962,1065.487002,"[nan, nan, nan, nan]"
80274963,1519.540013,"[nan, nan, nan, nan]"
80274976,1892.963584,"[nan, nan]"
80274980,96.314275,[nan]
80274981,609.990408,"[nan, nan]"
80274984,917.27881,"[nan, nan, nan]"
80274986,1099.442042,"[nan, nan, nan]"
80274990,544.175654,"[nan, nan]"
80274993,2954.922279,[nan]
80274996,2660.851031,[nan]
80274997,192.62855,[nan]
80274999,836.1413299999999,"[nan, nan]"
80275002,231.15426,"[nan, nan]"
80275003,649.863171,[nan]
80275004,1624.054962,"[nan, nan, nan]"
80275013,862.296605,[nan]
80275014,115.57713,[nan]
80275020,666.027805,[nan]
80275021,1173.8772549999999,"[nan, nan, nan]"
80275023,338.44701599999996,"[nan, nan]"
80275024,144.471413,[nan]
80275031,1983.925902,"[nan, nan]"
80275046,782.20198,"[nan, nan]"
80275050,172.02005,[nan]
80275052,448.698161,"[nan, nan]"
80275053,82.555093,[nan]
80275057,808.5946680000001,"[nan, nan]"
80275092,128.419033,[nan]
80275098,999.766472,"[nan, nan]"
80275101,27.548637,[nan]
80275105,82.555093,[nan]
80275108,375.625673,[nan]
80275114,178.869368,"[nan, nan]"
80275119,37.31936,[nan]
80275123,144.471413,[nan]
80275126,201.384393,[nan]
80275130,144.471413,[nan]
80275135,730.638373,"[nan, nan, nan]"
80275139,128.419033,[nan]
80275148,201.384393,[nan]
80275159,243.99616300000002,"[nan, nan]"
80275162,116.601537,[nan]
80275178,261.07295,"[nan, nan]"
80275184,568.777394,"[nan, nan]"
80275185,329.803426,"[nan, nan]"
80275191,33.01328,[nan]
80275194,128.419033,[nan]
80275209,82.555093,[nan]
80275211,26.528318,[nan]
80275223,829.5319219999999,"[nan, nan, nan, nan]"
80275230,128.419033,[nan]
80275251,37.31936,[nan]
80275252,105.070118,[nan]
80275263,128.419033,[nan]
80275276,144.471413,[nan]
80275282,910.860987,[nan]
80275283,233.203075,[nan]
80275296,781.650742,"[nan, nan, nan, nan]"
80275305,4232.400929999999,"[66.0, 72.0, 90.0, 66.0, 72.0, 90.0, 66.0, 72.0, 90.0, 66.0, 72.0, 90.0, 66.0, 72.0, 90.0, 66.0, 72.0, 90.0]"
80275324,910.860987,[nan]
80275325,116.601537,[nan]
80275327,136.035127,[nan]
80275331,96.314275,[nan]
80275334,201.384393,[nan]
80275347,201.384393,[nan]
80275353,108.828102,[nan]
80275354,910.860987,[nan]
80275360,115.57713,[nan]
80275364,96.314275,[nan]
80275370,128.419033,[nan]
80275371,910.860987,[nan]
80275372,115.57713,[nan]
80275376,128.419033,[nan]
80275391,1094.24667,"[66.0, 72.0, 90.0, 66.0, 72.0, 90.0]"
80275393,910.860987,[nan]
80275396,201.384393,[nan]
80275420,201.384393,[nan]
80275424,233.203075,[66.0]
80275426,72.235706,[nan]
80275433,243.996163,[nan]
80275447,105.070118,[nan]
80275466,910.860987,[66.0]
80275481,72.235706,[nan]
80275533,408.105381,[nan]
80275535,27.548637,[nan]
80275543,88.905485,[nan]
80275545,128.419033,[nan]
80275549,332.325112,[nan]
80275556,177.810969,[nan]
80275566,415.38979,"[nan, nan]"
80275569,638.009107,[nan]
80275572,1014.819579,"[32.0, 59.0, 74.0, 32.0, 59.0, 74.0]"
80275579,243.99616300000002,"[nan, nan]"
80275582,705.062681,"[nan, nan]"
80275585,263.333509,"[nan, nan]"
80275590,88.905485,[nan]
80275593,233.203075,[nan]
80275610,967.792761,"[59.0, 59.0]"
80275618,559.6873800000001,"[59.0, 59.0]"
80275628,72.235706,[nan]
80275633,204.482615,"[nan, nan]"
80275637,88.905485,[nan]
80275640,115.57713,[nan]
80275641,88.905485,[nan]
80275647,814.6344,"[32.0, 59.0, 74.0, 32.0, 59.0, 74.0]"
80275670,148.401957,[nan]
80275682,483.438578,"[nan, nan]"
80275683,115.57713,[nan]
80275689,181.380169,[nan]
80275690,88.905485,[nan]
80275724,128.419033,[nan]
80275741,211.891405,[nan]
80275744,260.048543,"[nan, nan]"
80275747,115.57713,[nan]
80275748,365.118661,"[nan, nan]"
80275749,286.576861,"[nan, nan, nan]"
80275757,433.41423799999995,"[nan, nan]"
80275768,747.786293,"[nan, nan, nan]"
80275770,115.57713,[nan]
80275772,565.487324,"[nan, nan]"
80275775,105.070118,[nan]
80275776,658.001616,"[nan, nan]"
80275780,546.86329,"[nan, nan, nan]"
80275781,2611.910035,"[nan, nan, nan]"
80275782,540.277069,[nan]
80275784,453.850323,"[nan, nan]"
80275786,316.23187,[nan]
80275791,742.995836,"[nan, nan]"
80275792,231.15426,"[nan, nan]"
80275796,77.05142,[nan]
80275806,77.05142,[nan]
80275811,204.052691,[nan]
80275813,653.675286,"[nan, nan]"
80275819,163.242152,[nan]
80275827,289.96723199999997,"[nan, nan, nan]"
80275843,534.7546580000001,"[nan, nan, nan]"
80275847,330.220372,[nan]
80275850,128.419033,[nan]
80275855,125.570887,[nan]
80275856,144.471413,[nan]
80275860,125.570887,[nan]
80275879,115.57713,[nan]
80275893,37.31936,[nan]
80275899,82.555093,[nan]
80275911,211.334461,"[nan, nan, nan]"
80275923,993.41608,"[nan, nan]"
80275924,910.860987,[nan]
80275939,108.828102,[66.0]
80275952,751.683207,"[nan, nan, nan]"
80275955,128.419033,[nan]
80275968,2066.3780909999996,"[66.0, 72.0, 90.0, 66.0, 72.0, 90.0]"
80275970,315.210354,"[66.0, 72.0, 90.0]"
80275974,866.828478,"[66.0, 72.0, 90.0, 66.0, 72.0, 90.0]"
80275977,393.095664,"[nan, nan, nan, nan]"
80275978,1571.0475330000002,"[66.0, 72.0, 90.0, 66.0, 72.0, 90.0]"
80275980,165.110186,[nan]
80275981,72.235706,[nan]
80275982,1110.4336629999998,"[nan, nan, nan]"
80275984,413.385457,"[nan, nan, nan]"
80276013,193.97560299999998,"[nan, nan]"
80276014,417.361858,[nan]
80276059,88.905485,[nan]
80276060,105.070118,[nan]
80276075,128.419033,[nan]
80276081,115.57713,[nan]
80276159,105.070118,[nan]
80276267,1371.190701,"[nan, nan, nan]"
80276272,688.647066,"[nan, nan]"
80276308,2309.047466,"[nan, nan, nan]"
80276309,2757.048241,"[nan, nan, nan]"
80276310,3323.815068,"[nan, nan, nan]"
80276331,115.57713,[nan]
80276337,171.460578,[nan]
80276443,1323.604458,"[nan, nan, nan]"
80276468,253.299515,"[nan, nan]"
80276487,115.57713,[nan]
80276515,82.555093,[nan]
80276591,88.905485,[nan]
80276628,210.140236,"[7.0, 37.0]"
80276639,231.15426,[nan]
80276642,88.905485,[nan]
80276644,944.500187,"[nan, nan, nan]"
80276649,341.542149,[nan]
80276650,216.707119,"[nan, nan]"
80276721,105.070118,[nan]
80276739,231.15426,[nan]
80276740,251.612257,[nan]
80276772,1224.316143,"[66.0, 72.0, 90.0]"
80276773,1768.45665,"[66.0, 72.0, 90.0, 66.0, 72.0, 90.0]"
80276779,272.070254,[nan]
80276780,105.070118,[nan]
80276781,434.873545,[nan]
80276784,910.860987,[nan]
80276798,1237.345292,"[nan, nan]"
80276839,231.15426,[nan]
80276841,128.419033,[nan]
80276844,327.468535,"[nan, nan]"
80276846,128.419033,[nan]
80276854,231.15426,[nan]
80276860,115.57713,[nan]
80276863,462.30852,[nan]
80276875,231.15426,[nan]
80276894,751.963082,"[nan, nan, nan]"
80276906,231.15426,[nan]
80276910,569.331375,"[nan, nan, nan, nan]"
80276937,270.180304,"[nan, nan]"
80276942,462.30852,[nan]
80276944,231.15426,[nan]
80276957,346.73139,[nan]
80276967,270.180304,[nan]
80276969,230.641005,"[nan, nan]"
80276970,715.29768,"[nan, nan, nan]"
80277005,280.687316,"[nan, nan]"
80277016,88.905485,[nan]
80277017,144.471413,[nan]
80277021,88.905485,[nan]
80277026,144.471413,[nan]
80277036,619.163197,[nan]
80277053,116.601537,[nan]
80277076,205.470453,[nan]
80277083,316.961523,"[nan, nan]"
80277179,82.555093,[nan]
80277269,565.074021,"[nan, nan]"
80277293,115.57713,[nan]
80277300,88.905485,[nan]
80277312,5587.56353,"[32.0, 72.0, 32.0, 72.0, 32.0, 72.0, 32.0, 72.0]"
80277313,2187.701668,"[32.0, 72.0, 32.0, 72.0, 32.0, 72.0]"
80277314,128.419033,[nan]
80277320,231.15426,[nan]
80277324,275.183643,[nan]
80277327,200.654739,"[nan, nan]"
80277328,128.419033,[nan]
80277329,1012.852726,"[nan, nan]"
80277330,116.601537,[nan]
80277334,193.975603,[nan]
80277340,105.070118,[nan]
80277361,105.070118,[nan]
80277362,593.4088300000001,"[nan, nan]"
80277365,82.555093,[nan]
80277372,108.828102,[nan]
80277388,2031.86221,"[32.0, 72.0, 32.0, 72.0]"
80277389,2894.770802,"[32.0, 72.0, 32.0, 72.0, 32.0, 72.0]"
80277392,408.105381,[nan]
80277430,231.15426,"[nan, nan]"
80277432,115.57713,[nan]
80277436,192.62855,[nan]
80277475,204.482615,[nan]
80277481,4483.4279,"[nan, nan]"
80277488,177.81097,"[nan, nan]"
80277538,231.15426,[nan]
80277555,28.61151,[nan]
80277558,774.631398,"[nan, nan]"
80277567,2059.01782,"[nan, nan, nan, nan]"
80277598,544.185392,"[nan, nan]"
80277655,221.522833,"[nan, nan]"
80277656,144.471413,[nan]
80277657,144.471413,[nan]
80277658,96.314275,[nan]
80277659,216.707119,"[nan, nan]"
80277660,508.86042000000003,"[nan, nan]"
80277661,313.021394,"[nan, nan]"
80277667,1187.5056189999998,"[nan, nan, nan, nan]"
80277668,294.446498,"[nan, nan]"
80277676,128.419033,[nan]
80277680,96.314275,[nan]
80277691,193.975603,[nan]
80277692,181.380169,[nan]
80277717,128.419033,[nan]
80277730,126.775105,"[nan, nan]"
80277779,115.57713,[nan]
80277792,102.026345,[90.0]
80277867,37.31936,[nan]
80277942,88.905485,[nan]
80278229,2632.150079,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]"
80278329,820.4289050000001,"[nan, nan, nan]"
80278386,178.17816,[nan]
80278389,125.570887,[nan]
80278390,157.475122,"[nan, nan]"
80278402,105.070118,[nan]
80278403,105.070118,[nan]
80278406,115.57713,[nan]
80278407,500.83423100000005,"[nan, nan]"
80278417,115.57713,[nan]
80278420,249.541531,[nan]
80278478,1108.20559,"[nan, nan, nan, nan]"
80278512,1709.739862,[nan]
80278513,8887.587798,"[nan, nan]"
80278552,329.51735,"[nan, nan]"
80278553,619.9967859999999,"[nan, nan, nan]"
80278554,619.996786,"[nan, nan, nan]"
80278754,2428.5750799999996,"[nan, nan, nan]"
80278852,464.41875300000004,"[nan, nan]"
80278853,426.534647,"[nan, nan]"
80278875,558.393475,"[nan, nan, nan]"
80278879,1148.916463,"[77.0, 77.0, 77.0, 77.0, 77.0]"
80278880,165.110186,[nan]
80278887,2267.731162,"[77.0, 77.0]"
80278891,1644.585991,"[nan, nan, nan]"
80278917,4659.903885999999,"[nan, nan, nan, nan, nan]"
80279460,873.8316809999999,"[nan, nan, nan]"
80279618,157.121159,"[nan, nan]"
80279622,433.26781700000004,"[nan, nan, nan]"
80279627,163.242152,[nan]
80280039,544.140508,[nan]
80280043,544.140508,[nan]
80280046,544.140508,[nan]
80280138,170.142964,"[nan, nan]"
80280204,466.40615,[nan]
80280206,466.40615,[nan]
80280207,466.40615,[nan]
80280218,204.250801,"[nan, nan]"
80280246,88.905485,[nan]
80280253,2915.922926,"[nan, nan, nan, nan, nan]"
80280254,1687.385556,"[nan, nan, nan, nan]"
80280255,3629.4125500000005,"[nan, nan, nan, nan, nan]"
80280956,508.560541,"[nan, nan]"
80280957,96.314275,[nan]
80280958,88.905485,[nan]
80280961,276.530696,[nan]
80280970,735.768599,"[nan, nan, nan, nan]"
80280975,210.140236,[nan]
80280977,187.625211,[nan]
80280979,96.314275,[nan]
80280981,381.788439,[nan]
80280982,105.070118,[nan]
80280983,240.785688,"[nan, nan]"
80280993,453.83652,[nan]
80280997,210.140236,[nan]
80280999,655.220914,[nan]
80281012,266.211309,[nan]
80281018,82.555093,[nan]
80281021,825.522063,[nan]
80281029,795.4174720000001,"[nan, nan, nan, nan]"
80281041,550.657978,"[nan, nan, nan, nan]"
80281043,425.129863,"[nan, nan]"
80281044,1193.058613,"[nan, nan, nan, nan, nan]"
80281057,208.27083299999998,"[nan, nan]"
80281072,1932.384465,"[nan, nan, nan, nan, nan]"
80281080,88.905485,[nan]
80281081,316.961523,"[nan, nan]"
80281095,72.235706,[nan]
80281096,273.6201,[nan]
80281110,105.070118,[nan]
80281210,907.018758,"[nan, nan, nan]"
80281212,501.522189,"[nan, nan]"
80281214,4295.104542,"[nan, nan, nan]"
80281215,2125.991352,"[nan, nan, nan, nan, nan]"
80281217,105.070118,[nan]
80281240,88.905485,[nan]
80281241,88.905485,[nan]
80281243,161.141191,[nan]
80281244,105.070118,[nan]
80281247,249.541531,[nan]
80281261,1012.252447,[nan]
80281271,287.037708,[nan]
80281306,5857.8093610000005,"[nan, nan, nan]"
80281313,4710.685424,"[nan, nan, nan, nan]"
80281316,9223.174199,"[nan, nan, nan, nan, nan]"
80281317,105.070118,[nan]
80281320,472.257467,[nan]
80281323,1401.5776660000001,"[nan, nan, nan]"
80281324,408.965229,[nan]
80281325,2708.392373,[nan]
80281327,1145.206558,[nan]
80281329,1928.483783,"[nan, nan, nan]"
80281332,450.701415,"[nan, nan]"
80281338,165.110186,[nan]
80281343,82.555093,[nan]
80281345,349.271547,[nan]
80281347,363.030729,[nan]
80281348,1128.138143,"[nan, nan]"
80281350,185.21976,[nan]
80281351,340.010559,[nan]
80281365,949.742782,"[nan, nan]"
80281368,10916.648135,"[nan, nan, nan, nan]"
80281371,88.905485,[nan]
80281401,2424.499393,[nan]
80281581,88.905485,[nan]
537264140,272.070254,"[nan, nan]"
537264155,128.419033,[nan]
537264223,115.57713,[nan]
537264258,82.555093,[nan]
537264292,544.140508,"[7.0, 37.0, 87.0, 89.0]"
537264295,165.110186,[87.0]
537264339,359.573293,[18.0]
537264378,165.110186,[87.0]
537264379,192.62855,"[nan, nan]"
537264383,232.349402,[nan]
537264431,577.8856499999999,"[7.0, 18.0, 27.0, 37.0, 89.0]"
537264436,128.419033,[nan]
537264492,96.314275,[nan]
537264504,88.905485,[nan]
537264547,115.57713,[nan]
537264609,115.57713,[nan]
537264635,96.314275,[nan]
537264646,459.205172,"[nan, nan]"
537264651,102.026345,[nan]
537264652,88.905485,[nan]
537264653,231.15426,[nan]
537264656,187.62521099999998,"[nan, nan]"
537264711,231.15426,[nan]
537264739,233.376898,"[nan, nan]"
537264766,96.314275,[nan]
537264780,375.250422,"[nan, nan, nan, nan]"
537264796,136.035127,[nan]
537264797,115.57713,[nan]
537264800,277.694444,[nan]
537264811,82.555093,[nan]
537264825,163.242152,[nan]
537264830,261.424461,"[87.0, 87.0]"
537264831,837.193314,"[6.0, 53.0]"
537264849,128.419033,[nan]
537264858,343.667688,"[7.0, 18.0, 37.0, 89.0]"
537264893,192.049592,"[18.0, 27.0]"
537264932,105.070118,[nan]
537265016,1644.6785,"[14.0, 28.0, 43.0, 82.0, 84.0, 14.0, 28.0, 43.0, 82.0, 84.0, 14.0, 28.0, 43.0, 82.0, 84.0]"
537265018,1779.238652,"[6.0, 53.0]"
537265046,240.785688,[nan]
537265049,337.099963,[nan]
537265051,337.099963,[nan]
537265066,2878.787860000001,"[14.0, 28.0, 43.0, 82.0, 84.0, 14.0, 28.0, 43.0, 82.0, 84.0, 14.0, 28.0, 43.0, 82.0, 84.0, 14.0, 28.0, 43.0, 82.0, 84.0]"
537265087,322.282382,[nan]
537265127,343.667688,"[7.0, 18.0, 37.0, 89.0]"
537265139,96.314275,[87.0]
537265203,2342.30672,"[6.0, 53.0]"
537265224,85.916922,[nan]
537265232,161.141191,"[nan, nan]"
537265235,72.235706,[nan]
537265245,282.881088,"[nan, nan]"
537265265,620.4395440000001,"[nan, nan, nan, nan]"
537265272,144.471413,[nan]
537265274,322.394636,"[nan, nan]"
537265278,165.110186,[nan]
537265285,272.070254,[nan]
537265315,88.905485,[nan]
537265322,3271.369036,"[6.0, 53.0]"
537265357,433.41423900000007,"[6.0, 53.0, 87.0]"
537265390,96.314275,[nan]
537265427,1120.318812,"[6.0, 53.0, 87.0, 6.0, 53.0, 87.0]"
537265430,231.15426,[nan]
537265443,643.554474,"[28.0, 28.0]"
537265459,115.57713,[nan]
537265478,196.40558000000001,"[nan, nan]"
537265545,263.979087,"[28.0, 28.0]"
537265548,1107.614163,"[6.0, 53.0, 87.0]"
537265556,2304.773,"[6.0, 53.0, 6.0, 53.0]"
537265612,267.774853,[87.0]
537265664,978.3749379999999,"[nan, nan]"
